Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"Reg.12_Sp","DB702.DBD956",Float,1,R/W,100,,,,,,,,,,"",
"Reg.12_Pv","DB702.DBD960",Float,1,R/W,100,,,,,,,,,,"",
"Reg.12_Ku","DB702.DBD964",Float,1,R/W,100,,,,,,,,,,"",
"Reg.12_Ti","DB702.DBD968",Float,1,R/W,100,,,,,,,,,,"",
"Reg.12_Zone","DB702.DBD972",Float,1,R/W,100,,,,,,,,,,"",
"Reg.12_CompA","DB702.DBD976",Float,1,R/W,100,,,,,,,,,,"",
"Reg.12_CompB","DB702.DBD980",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_Uk","DB702.DBD1008",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_Ek","DB702.DBD1016",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_Stat","DB702.DBW1038",Word,1,R/W,100,,,,,,,,,,"",
"Reg.13_Sp","DB702.DBD1040",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_Pv","DB702.DBD1044",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_Ku","DB702.DBD1048",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_Ti","DB702.DBD1052",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_Zone","DB702.DBD1056",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_CompA","DB702.DBD1060",Float,1,R/W,100,,,,,,,,,,"",
"Reg.13_CompB","DB702.DBD1064",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_Uk","DB702.DBD1092",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_Ek","DB702.DBD1100",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_Stat","DB702.DBW1122",Word,1,R/W,100,,,,,,,,,,"",
"Reg.14_Sp","DB702.DBD1124",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_Pv","DB702.DBD1128",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_Ku","DB702.DBD1132",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_Ti","DB702.DBD1136",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_Zone","DB702.DBD1140",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_CompA","DB702.DBD1144",Float,1,R/W,100,,,,,,,,,,"",
"Reg.14_CompB","DB702.DBD1148",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_Uk","DB702.DBD1176",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_Ek","DB702.DBD1184",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_Stat","DB702.DBW1206",Word,1,R/W,100,,,,,,,,,,"",
"Reg.15_Sp","DB702.DBD1208",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_Pv","DB702.DBD1212",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_Ku","DB702.DBD1216",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_Ti","DB702.DBD1220",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_Zone","DB702.DBD1224",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_CompA","DB702.DBD1228",Float,1,R/W,100,,,,,,,,,,"",
"Reg.15_CompB","DB702.DBD1232",Float,1,R/W,100,,,,,,,,,,"",
"Reg.16_Uk","DB702.DBD1260",Float,1,R/W,100,,,,,,,,,,"",
"Reg.16_Ek","DB702.DBD1268",Float,1,R/W,100,,,,,,,,,,"",
