Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"DO.40_ImitOn","DB705.DBX238.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.40_ImitOff","DB705.DBX238.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.41_Val","DB705.DBX240.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.41_Nch","DB705.INT242",Word,1,R/W,100,,,,,,,,,,"",
"DO.41_ImitOn","DB705.DBX244.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.41_ImitOff","DB705.DBX244.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.42_Val","DB705.DBX246.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.42_Nch","DB705.INT248",Word,1,R/W,100,,,,,,,,,,"",
"DO.42_ImitOn","DB705.DBX250.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.42_ImitOff","DB705.DBX250.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.43_Val","DB705.DBX252.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.43_Nch","DB705.INT254",Word,1,R/W,100,,,,,,,,,,"",
"DO.43_ImitOn","DB705.DBX256.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.43_ImitOff","DB705.DBX256.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.44_Val","DB705.DBX258.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.44_Nch","DB705.INT260",Word,1,R/W,100,,,,,,,,,,"",
"DO.44_ImitOn","DB705.DBX262.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.44_ImitOff","DB705.DBX262.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.45_Val","DB705.DBX264.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.45_Nch","DB705.INT266",Word,1,R/W,100,,,,,,,,,,"",
"DO.45_ImitOn","DB705.DBX268.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.45_ImitOff","DB705.DBX268.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.46_Val","DB705.DBX270.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.46_Nch","DB705.INT272",Word,1,R/W,100,,,,,,,,,,"",
"DO.46_ImitOn","DB705.DBX274.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.46_ImitOff","DB705.DBX274.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.47_Val","DB705.DBX276.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.47_Nch","DB705.INT278",Word,1,R/W,100,,,,,,,,,,"",
"DO.47_ImitOn","DB705.DBX280.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.47_ImitOff","DB705.DBX280.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.48_Val","DB705.DBX282.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.48_Nch","DB705.INT284",Word,1,R/W,100,,,,,,,,,,"",
"DO.48_ImitOn","DB705.DBX286.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.48_ImitOff","DB705.DBX286.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.49_Val","DB705.DBX288.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.49_Nch","DB705.INT290",Word,1,R/W,100,,,,,,,,,,"",
"DO.49_ImitOn","DB705.DBX292.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.49_ImitOff","DB705.DBX292.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.50_Val","DB705.DBX294.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.50_Nch","DB705.INT296",Word,1,R/W,100,,,,,,,,,,"",
"DO.50_ImitOn","DB705.DBX298.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.50_ImitOff","DB705.DBX298.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.51_Val","DB705.DBX300.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.51_Nch","DB705.INT302",Word,1,R/W,100,,,,,,,,,,"",
"DO.51_ImitOn","DB705.DBX304.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.51_ImitOff","DB705.DBX304.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.52_Val","DB705.DBX306.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.52_Nch","DB705.INT308",Word,1,R/W,100,,,,,,,,,,"",
"DO.52_ImitOn","DB705.DBX310.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.52_ImitOff","DB705.DBX310.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.53_Val","DB705.DBX312.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.53_Nch","DB705.INT314",Word,1,R/W,100,,,,,,,,,,"",
"DO.53_ImitOn","DB705.DBX316.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.53_ImitOff","DB705.DBX316.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.54_Val","DB705.DBX318.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.54_Nch","DB705.INT320",Word,1,R/W,100,,,,,,,,,,"",
"DO.54_ImitOn","DB705.DBX322.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.54_ImitOff","DB705.DBX322.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.55_Val","DB705.DBX324.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.55_Nch","DB705.INT326",Word,1,R/W,100,,,,,,,,,,"",
"DO.55_ImitOn","DB705.DBX328.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.55_ImitOff","DB705.DBX328.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.56_Val","DB705.DBX330.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.56_Nch","DB705.INT332",Word,1,R/W,100,,,,,,,,,,"",
"DO.56_ImitOn","DB705.DBX334.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.56_ImitOff","DB705.DBX334.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.57_Val","DB705.DBX336.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.57_Nch","DB705.INT338",Word,1,R/W,100,,,,,,,,,,"",
"DO.57_ImitOn","DB705.DBX340.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.57_ImitOff","DB705.DBX340.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.58_Val","DB705.DBX342.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.58_Nch","DB705.INT344",Word,1,R/W,100,,,,,,,,,,"",
"DO.58_ImitOn","DB705.DBX346.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.58_ImitOff","DB705.DBX346.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.59_Val","DB705.DBX348.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.59_Nch","DB705.INT350",Word,1,R/W,100,,,,,,,,,,"",
"DO.59_ImitOn","DB705.DBX352.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.59_ImitOff","DB705.DBX352.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.60_Val","DB705.DBX354.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.60_Nch","DB705.INT356",Word,1,R/W,100,,,,,,,,,,"",
"DO.60_ImitOn","DB705.DBX358.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.60_ImitOff","DB705.DBX358.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.61_Val","DB705.DBX360.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.61_Nch","DB705.INT362",Word,1,R/W,100,,,,,,,,,,"",
"DO.61_ImitOn","DB705.DBX364.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.61_ImitOff","DB705.DBX364.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.62_Val","DB705.DBX366.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.62_Nch","DB705.INT368",Word,1,R/W,100,,,,,,,,,,"",
"DO.62_ImitOn","DB705.DBX370.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.62_ImitOff","DB705.DBX370.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.63_Val","DB705.DBX372.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.63_Nch","DB705.INT374",Word,1,R/W,100,,,,,,,,,,"",
"DO.63_ImitOn","DB705.DBX376.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.63_ImitOff","DB705.DBX376.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.64_Val","DB705.DBX378.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.64_Nch","DB705.INT380",Word,1,R/W,100,,,,,,,,,,"",
"DO.64_ImitOn","DB705.DBX382.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.64_ImitOff","DB705.DBX382.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.65_Val","DB705.DBX384.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.65_Nch","DB705.INT386",Word,1,R/W,100,,,,,,,,,,"",
"DO.65_ImitOn","DB705.DBX388.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.65_ImitOff","DB705.DBX388.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.66_Val","DB705.DBX390.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.66_Nch","DB705.INT392",Word,1,R/W,100,,,,,,,,,,"",
"DO.66_ImitOn","DB705.DBX394.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.66_ImitOff","DB705.DBX394.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.67_Val","DB705.DBX396.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.67_Nch","DB705.INT398",Word,1,R/W,100,,,,,,,,,,"",
"DO.67_ImitOn","DB705.DBX400.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.67_ImitOff","DB705.DBX400.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.68_Val","DB705.DBX402.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.68_Nch","DB705.INT404",Word,1,R/W,100,,,,,,,,,,"",
"DO.68_ImitOn","DB705.DBX406.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.68_ImitOff","DB705.DBX406.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.69_Val","DB705.DBX408.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.69_Nch","DB705.INT410",Word,1,R/W,100,,,,,,,,,,"",
"DO.69_ImitOn","DB705.DBX412.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.69_ImitOff","DB705.DBX412.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.70_Val","DB705.DBX414.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.70_Nch","DB705.INT416",Word,1,R/W,100,,,,,,,,,,"",
"DO.70_ImitOn","DB705.DBX418.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.70_ImitOff","DB705.DBX418.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.71_Val","DB705.DBX420.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.71_Nch","DB705.INT422",Word,1,R/W,100,,,,,,,,,,"",
"DO.71_ImitOn","DB705.DBX424.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.71_ImitOff","DB705.DBX424.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.72_Val","DB705.DBX426.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.72_Nch","DB705.INT428",Word,1,R/W,100,,,,,,,,,,"",
"DO.72_ImitOn","DB705.DBX430.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.72_ImitOff","DB705.DBX430.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.73_Val","DB705.DBX432.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.73_Nch","DB705.INT434",Word,1,R/W,100,,,,,,,,,,"",
"DO.73_ImitOn","DB705.DBX436.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.73_ImitOff","DB705.DBX436.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.74_Val","DB705.DBX438.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.74_Nch","DB705.INT440",Word,1,R/W,100,,,,,,,,,,"",
"DO.74_ImitOn","DB705.DBX442.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.74_ImitOff","DB705.DBX442.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.75_Val","DB705.DBX444.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.75_Nch","DB705.INT446",Word,1,R/W,100,,,,,,,,,,"",
"DO.75_ImitOn","DB705.DBX448.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.75_ImitOff","DB705.DBX448.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DO.76_Val","DB705.DBX450.0",Boolean,1,R/W,100,,,,,,,,,,"",
